subject_id,word,answer
45,Arms,"hands, part of the body, to grab, movement"
46,Arms,"lateral projections off of the superior trunk of the body, attached to the body by muscles and tendons, attached to hands at the most proximal end. extentions used in conjunction with hands to reach and grab objects a distance away, composed of bones and skin and muscle and nerve and tendon"
47,Arms,"fingers, nails, two, elbow, reach, grab"
48,Arms,Not legs. branches. more than two sometimes. militant. strategic.
49,Arms,"limbs of animals, trees, any branch of an object, weapons"
50,Arms,"long and lanky, flexible, have veins skin blood digits and much more. allow for dexterity in hands, nerves"
51,Arms,"a limb, used to pick up and move things"
52,Arms,appendages
53,Arms,"used for holding and grabbing things, are attached to the shoulders, have bones and muscles, help guide the hands, are very important for everyday life"
54,Arms,"connected to the body, elbows in the middle, hands at the end, fingers at the end of the hands, elbows bend in one direction, five fingers on each hand, used to carry things, write, drive cars, type"
55,Arms,"used to carry things, to throw things, can be black, white, red, and yellow.  Used to balance the body, used to perform everday activities, used to cook, clean, and wrtie.  Can be used to communicate"
56,Arms,"noun--appendages on the body and also weapons.  Arms on the body, help balance, hold things, maneuver in space."
57,Arms,"body part, climbing, lifting weights, fighting, long"
58,Arms,"weapons, human parts for moving objects"
59,Arms,"extend from the shoulders, are used to grab things, are used everyday, physical characteristic, can be used in sports, cooking, or any physical activity"
60,Arms,appendage
61,Arms,"muscle, elbow, long, length."
62,Arms,"limbs, weapons, human, metal, bullets, protection, security, appendages, born with them"
63,Arms,"body part attatched to upper body that is used to to small tasks,"
64,Arms,"appendages to a torso, or another name for weapons"
65,Arms,"are weapons, are used by armies, are necessary, are used to kill, are used for protection"
66,Arms,"parts of the body that are attached between the shoulder and the hands, weapons."
67,Arms,"hands, two, octopus, weapons,"
68,Arms,"body parts, usually come in pairs, come in varying lengths, can be strong, can be weak, useful tools, help balance"
69,Arms,"limbs of the body located in the upper half, contains bicepts and tricepts, has finger located at the end"
70,Arms,Hang off of people shoulders. Young males like to try and make them big. Have veins. Are attached to your hands.
71,Arms,"appendages, skin, hands"
72,Arms,"bodily extremity, most people have two, two kinds: right or left, has a hand at the end, bends at the elbow, rifles handguns and other types of firearms."
73,Arms,is long
74,Arms,"guns and appendages; right to bear arms in the Constitution; arms attach hands to the rest of our bodies - hands are basically what let us do all the things that humans do - use tools, do fine arts, build things"
75,Arms,"muscular, lift things,"
76,Arms,"weapons, skin, long, hands, human, body, blood, heavy"
77,Arms,appendages on the upper part of the human torso; weapons
78,Arms,"extentiontions off someones body, extentions off the body of something, human arms made of bone muscle and skin, adult arms typically have small hairs on them"
79,Arms,"apendages, hands, wrist, elbow, shoulder"
80,Arms,"are guns, are body parts, flail,"
3,Basic,"Simple, easy, a central idea/principle"
4,Basic,the beginning of a military life. something found on a food box
5,Basic,"Essential, bare minimum needed to get by"
6,Basic,"simple, easy, beginner"
7,Basic,"easy, standard, not hard, beginners level"
8,Basic,"simple, elemental, simplest unit"
9,Basic,is simple
10,Basic,"easy, simple, not alot to it, dont go outside the box"
11,Basic,"is the very minimum amount needed. you have basic necessities which are food, clothes, water, shelter. you go to basic training for the army, where you learn the simple survival methods."
12,Basic,"simplest form, general, needed to build on"
13,Basic,"training, easy, step below intermediate"
14,Basic,"""normal"", is plain, not out of the ordinary"
15,Basic,Easy.
16,Basic,"the least bit needed, a solution that isn't acidic, not fancy"
17,Basic,Simple and lacking unnecessary parts to it. Keeps things easy to understand and conceptualize.
18,Basic,not complex
19,Basic,"it is simple, it is easy, it is where everyone starts something new, it is important for a foundation"
20,Basic,"trivial, easiest, simple"
21,Basic,"normal, not complicated"
22,Basic,Elementary. Simple. Easy to understand.
23,Basic,"simple, starting point, beginning level,"
24,Basic,"easy, first step, low level of energy or intelligence needed, something most people should be able to handle,"
25,Basic,"simple, easy, plain"
26,Basic,"nothing exciting, fundamental"
27,Basic,"simple, nothing advanced, babies think in a basic manor"
28,Basic,"simple, ordinary"
29,Basic,"not complex or advanced, entry level, or easy to figure out"
30,Basic,first
31,Basic,"training, military, simplest form, the rules"
32,Basic,"simple, not always easy, often involve few directions"
33,Basic,"the base, fundemental"
34,Basic,"short, not intelligent, lowest possible"
35,Basic,"level one, not difficult, easy to understand and comprehend"
36,Basic,"mundane, simple, no ammenities, limited, cheaper, cable, plain, not spruced up"
37,Basic,Basic refers to something elementary and broken down. It is the most simple explanation of anything.
38,Basic,"simple, cheaper, training, not as many options, instinct"
39,Basic,"not complicated, simple, normal, understated"
40,Basic,"trivial, staple, norm, casual, concept in which other ideas are constructed"
41,Basic,"plain, nothing exciting about it"
42,Basic,"plain, average, dull, the first skill you would learn, not overdone"
43,Basic,"adjective, used to describe something simple or easy"
44,Basic,Basic
45,Basic,"easy, elementary"
46,Basic,"simple, does not require a great amount of knowledge or thought"
47,Basic,"primary, fundamental, easy,"
48,Basic,Elementary. Staple. needed to survive. foundation. what to build off of. pushups and running. at Ft. Knox. basic cable is the bare minimum.
49,Basic,"low concentration of hydrogen ions, bottom level of need, the first step or level of any object or undertaking"
50,Basic,plain and simple
51,Basic,"simple,easy, general information"
52,Basic,"simple, easy, innate, minimum level"
53,Basic,"easy, not very complicated,"
54,Basic,"fundamental, raw, beginning, easy"
55,Basic,"elementary school is this, plain colors are this, foundations are this, black and white photography is this"
56,Basic,"Fundamental, getting down to basics, basic needs like food, shelter and clothing, basic decency"
57,Basic,"simple, easy, not hard to learn"
58,Basic,"normal, not excessive only what is required"
59,Basic,"is simple, not detailed or in depth, the minimum, or not acidic, having a pH > 7."
60,Basic,"minimum, standard, simple"
61,Basic,"Human Nutrition, abc's, math skills, original, easy."
62,Basic,"original, fundamental, elements, core classes"
63,Basic,"something in its most simple form, in chemistry there are basic solution"
64,Basic,"the high concentration of hydroxide molocules in a solution, has a pH of above 7"
65,Basic,"is easy, is cutting out the nonsense"
66,Basic,"simple, easy, not complex, cigarette brand"
67,Basic,"instinct, stripped down, fundamental"
68,Basic,as a noun it is a simplified high-level language for programming computers
69,Basic,"simple, plain"
70,Basic,simple. Beginning of anything. The start of a thought. One celled organisms.
71,Basic,"plain, base, bottom"
72,Basic,"simple, not acidic, first step,"
73,Basic,is minimalistic
74,Basic,the first level of anything; boot camp for the military; simple
75,Basic,"black and white, everyone knows what to do"
76,Basic,"basic training, easy, fun, quick"
77,Basic,easy; not complicated; simple; for beginners; an introduction
78,Basic,"elementary, simple, not complicated"
79,Basic,"simple, needed to advance, first steps"
80,Basic,"opposite of acidic, uncomplicated, Spartan, simplest form of anything,"
3,Bit,"a tiny piece, a smidge, a short period of time"
4,Bit,drill
5,Bit,"Piece in horse's mouth used for reigning, a small amount of something"
6,Bit,"a piece of something, small, crumbly-OR-point of a drill, hard, metal, spins"
7,Bit,"a small piece of something, not very much,"
8,Bit,"something for a drill, a small portion, something done by teeth, goes in horses mouth"
9,Bit,small amount
10,Bit,"drill, small piece, bitten by something, poisonous, tools"
11,Bit,is a metal piece that goes in a horses mouth. you pull on it to make the horse stop. it is also the small piece that goes in a drill.
12,Bit,"it is an amount, a small portion of something, to take a part of something, tiny"
13,Bit,"drills use them, tough, just a little bit"
14,Bit,"is a tiny piece, is littlealso part of a computer chip"
15,Bit,"Is a piece of metal used to control a horse, cold, shiny, jointed."
16,Bit,"a drill bit, a piece of something, a small amount"
17,Bit,"Not all, a part of a whole."
18,Bit,"used to ride horses, also called a bridle, goes in their mouth, made out of metal,"
19,Bit,"it done by a spider, hurts, happens from a dog, can get infected, is physical, goes in a horses mouth, is metal"
20,Bit,"one or zero, small,"
21,Bit,"is a part of a drill, is more than a lot, past tense of bite"
22,Bit,referes to a small amount of a given object
23,Bit,"ate food, pain from insect bites, can be itchy, also refers to horse equipment,"
24,Bit,"a small piece of something such as information, also a computer term"
25,Bit,"little, biting, food"
26,Bit,"part of a tool, teeth"
27,Bit,small piece
28,Bit,"a piece of metal, used to control a horse, placed in a horse's mouth, attached to a bridal, controlled by reins"
29,Bit,"a device placed in an animals mouth to help control it, a bar with a rope attached to each side"
30,Bit,"drill, drilling, diamond, wood, metal, steel, little, small"
31,Bit,"goes in a horse's mouth, used for steering, many types, many metals, can also refer to a small amount of something, a ""bit"" of something"
32,Bit,"a short time, a measurment"
33,Bit,"small piece, teeth"
34,Bit,"small amount, just a pinch, little, tiny, microscopic, can also be a measurement in memory"
35,Bit,"a piece, sound bit, edited, of information, small, not extensive"
36,Bit,A bit is a piece of information that a computer uses.
37,Bit,"part of a drill, put in a horse's mouth, made of metal, used to drill holes, used to guide a horse"
38,Bit,"is a computer term, has a rate, is a portion of something, is a small amount, is a piece,"
39,Bit,"tad, a piece, past tense of bite, one opens and closes their jaw to pinch or penetrate the skin (past tense)"
40,Bit,"a small amount, goes in a horses mouth, an after affect of bite"
41,Bit,"goes in a horses mouth, an action that can hurt, can be described as not having a lot"
42,Bit,"is an unspecified amount of something, usually refers to small amounts"
43,Bit,Bit
44,Bit,"little, not so much"
45,Bit,"made of metal, put into a horse's mouth when ridden, comes in a variety of shapes and sizes, attached to a bridal"
46,Bit,"piece, hurt, teeth, tiny, chunk, growl"
47,Bit,ort. small piece. taste. drill attachment. series of jokes.
48,Bit,"small piece of material, object or information, a cutting tool for drilling holes"
49,Bit,"for a horses mouth, made of steel, helps the rider"
50,Bit,"got bitten by a dog,used on a drill"
51,Bit,part of a drill
52,Bit,"a small amount of something, used to guide horses, goes in horse's mouth, attached to reins, is metal"
53,Bit,"piece, portion, not the full amount, could be referring to information, could be food, small amount, just enough to get the idea of the full thing"
54,Bit,"people use this on horses while horsebackriding, can be used to decsribe an amount of time or an amount of an item or object"
55,Bit,"small piece, bit of information, bit of truth, bit of bread"
56,Bit,"by bit, small amount, bitten by an animal"
57,Bit,"a small portion, a part for a drill"
58,Bit,"is a small amount, not a lot"
59,Bit,"part of a drill, a small amount"
60,Bit,"horse bit, bite, little, small amount."
61,Bit,"atom, chip, chunk, small, tiny"
62,Bit,"usually means small quantity of something, people may say ""i'll be back in a bit"" or "" I would like a bit of food"""
63,Bit,a small amount
64,Bit,"is a piece of metal you put in a horses mouth to make them go the direction you want them to go, is decorational, is functional"
65,Bit,the part of a drill that is round metallic and cuts through different materials. also a small amount of something.
66,Bit,"small amount, a quarter,"
67,Bit,"a small amount, part of the reins that goes in the horses mouth, a metal bar,"
68,Bit,"a small amount, something you can do to someone else with your teeth"
69,Bit,something that an animals does to you if you disturb it. it is used to represent .25 cents or a quarter. something that you put in a drill to make a hole in something.
70,Bit,piece
71,Bit,"small part,"
72,Bit,is hurts.
73,Bit,"horse; riding; usually silver and attached to leather; smells sharp and tangy; associated with cowboys, spurs, etc., or the English riding scene (WASPs and the like)"
74,Bit,"horse, turn, mean, teeth"
75,Bit,"small, computers, crumbs, tiny, short food"
76,Bit,small piece; metal object placed in a horse's mouth to control it while riding
77,Bit,"can be a drill bit, made of metal typically,"
78,Bit,"used in a drill, screw shaped, digs holes"
79,Bit,"is a small piece, is smaller than a byte,"
3,Bravery,"People, soldiers, in battle, strength of character"
4,Bravery,"to be able to over come trouble, honor"
5,Bravery,"Character trait, doing what is right when it is scary"
6,Bravery,"to stand up against something without fear or despite fear, heroic, strong, takes guts"
7,Bravery,"military, to be strong, have no fear, do the right thing"
8,Bravery,"a trait a soldier needs, a toaster in cartoons, an overcompensation of adrenline"
9,Bravery,"is admirable, is putting your life on the line, is being selfless"
10,Bravery,"Heroic, battle field, army( any other military duty) super heros, accomplishment"
11,Bravery,"is the amount of courage one has to do something scary or life threatening. if you jump off a high cliff, you have bravery. if you lead a war party, you are brave."
12,Bravery,"action, dangerous, consequences, to protect or save, sacrifice, strong, to defend"
13,Bravery,"noble, fearless, firemen, military"
14,Bravery,"shows someones character, heroes and soldiers have this"
15,Bravery,"Strength, assurance"
16,Bravery,"a personal characteristic, shown in intense or dangerous situations, soldiers, ocuupations where people put their lives at risk, to be not afraid"
17,Bravery,"Valor or courage, WW2, power and reward with medals from the government."
18,Bravery,"an emotion, can be displayed, person, animal,"
19,Bravery,"it happens in wars, people have it, it is a feeling, it comes and goes, it is good to have, it impressed others"
20,Bravery,"courage, admitting your scared"
21,Bravery,"not a coward, to be brave"
22,Bravery,A trait or characteristic of personality where you present courage when fear comes into play.
23,Bravery,"not standing down, standing firm in one's beliefs, not easily intimidated,"
24,Bravery,"characteristic of some people, implies an action displayed by someone, honorable quality"
25,Bravery,"couragageous, not afraid, hero"
26,Bravery,"hero, cop, service men and women, person who sticks up for what they believe in, needed to not be afraid to be your own person"
27,Bravery,"to act out in a good manner, knights are brave"
28,Bravery,"very strong, courageous, not aftraid"
29,Bravery,"a positive trait in humans, taking a risk to do something, seen as couragious"
30,Bravery,strong
31,Bravery,"brave heart, heart, fearless, no whatever whenever"
32,Bravery,"facing scary things (objects, people, tasks), you can be scared but still be brave, bravery is respected"
33,Bravery,strong
34,Bravery,"over rated, not humble, something that had to be done"
35,Bravery,"Strong, confident, not willing to stand down. Someone who stands up to the majority and is not affaid.Willing to stand up for beliefs or for someone or something. Can be seen in battle as soldiers march down for battle. A mother is often Brave in order to protect her young."
36,Bravery,"courage, troops,  rushing in, disregard for own safety, firefighters , honorable"
37,Bravery,"Bravery is courage.  The lion is often referred to as brave, and this is because it will face danger without fear."
38,Bravery,"courage, braveheart, soldiers"
39,Bravery,"is an attribute, connotes selflessness, does not include fear, refers to action, is a positive quality"
40,Bravery,"risk, defiant, hero, gull, audacity, ready to suffer consequences for a belief or concept"
41,Bravery,"strong, courage, not afraid"
42,Bravery,"to be heroic, an attribute, an ambition, to have no fear, one who will strive to protect"
43,Bravery,"is a characteristic, an act of doing something dangerous without fear"
44,Bravery,Bravery
45,Bravery,"not afraid, shown when saving a person's live, patriotism, for the nation"
46,Bravery,"courageous, an act of courage or self sacrifice"
47,Bravery,"courage, confident, wizard of oz, standing up"
48,Bravery,Heart. proud. not afraid. know whats right. america. dangerous. fine line to stupidity
49,Bravery,"heroic, performing or having brave characteristics, not daunted"
50,Bravery,"braveheart, to stand alone,"
51,Bravery,"courage, strong willed, honor,determination"
52,Bravery,"admirable trait, quality of a leader, quality of a hero"
53,Bravery,"a favorable trait to have, needed for some jobs, a trait many men have,"
54,Bravery,"admirable, willing to do things that might be harmful, fearless, strong"
55,Bravery,"used to describe soldiers and people facing huge feats, used to describe people who have done something most people are afraid of, used to describe first time mothers giving birth"
56,Bravery,"standing up for beliefs, saving lives, battlefield courage, subduing fears, silent bravery"
57,Bravery,"fierce, protector, putting self in danger"
58,Bravery,courageous
59,Bravery,"is a noble thing, a positive characteristic to have, doing something that others might not do, being selfless and putting others first, putting oneself in a dangerous situation for others"
60,Bravery,"quality trait, arrogance"
61,Bravery,"courage, bold, war vet, soldier, hero."
62,Bravery,"courage, boldness, daring, fearlessness, guts"
63,Bravery,"to not be afraid, courage, enables you to avoid fear in the face of danger"
64,Bravery,"the act of showing courage, something human prove to have over a life time"
65,Bravery,"someone with courage, fights danger, fears little"
66,Bravery,to do something even though it could mean harm to ones self.to fear something and face it anyways.
67,Bravery,"heroics, soldiers, firemen, police, whistleblowers, martyrs, telling the truth,"
68,Bravery,"a courageous act, a noble act, to face danger, lack of fear, a beneficial quality"
69,Bravery,"hero, courage, soldier"
70,Bravery,a stoic act. an act that requires someone to take a great risk.
71,Bravery,"honor, trust, loyalty"
72,Bravery,"fearless, selfless, does thing for others,"
73,Bravery,is
74,Bravery,purple heart; William Wallace; loving and persevering when it hurts; saving people or countries; standing up for ideals; feels scary but comes from conviction
75,Bravery,"The armed forces, butting the community before yourself, bettering the world"
76,Bravery,"brave heart, save, people, overcoming, hard, tuff"
77,Bravery,courage; doing something good when there is potential danger
78,Bravery,"not being afaid to do something, willingness to stick your neck out for something, willingness to risk something for something else,"
79,Bravery,"to be brave, military, courage"
80,Bravery,"is courage, is what soldiers have, is doing what's right, is integrity in face of pressure,"
3,Clothes,"Body coverings, attire, apparel, pants, shirt, these prevent you from being naked"
4,Clothes,"material you ware. sox, shirt, pants, hat, t-shirts, sweaters."
5,Clothes,"What someone wears on their body, lots of different types, expensive, cheap, casual, classy, modest, provocative"
6,Clothes,"cover bodies, expensive, fashion, made of threads, soft, warm"
7,Clothes,"are soft, are comfortable, are expensive, keep us warm"
8,Clothes,"i wear them, bums need them, girls don't need them"
9,Clothes,are garments worn on your body
10,Clothes,"shopping, laundry, stores, warmth, money, fashion, matching"
11,Clothes,"are the objects you wear on your body. shirt, bra, underwear, tanktop, shorts, capris, socks."
12,Clothes,"objects, to cover, fashionable, expensive, cheap, weather specific, many types, made of fabric, designs, comfortable, tight, stylish, activity specific"
13,Clothes,"keep you warm, made of cotton, keeps everyone from just being naked"
14,Clothes,"you wear them, they come in many colors, shapes and sizes, they are made of fabric, they have designs, they are pretty, girls love them"
15,Clothes,"For covering, comfort, functional."
16,Clothes,"they cover you, shows individuality, style"
17,Clothes,What im not wearing right now...Something socially accepted to have on when out in public or in view of the public.
18,Clothes,"material, warm, covers up your body,"
19,Clothes,"people wear them, they are made of cloth, there are many different styles, they are expensive, the fit people, they are made in other countries"
20,Clothes,"fabric, covers people"
21,Clothes,"are worn by people, keep us warm, have different styles"
22,Clothes,"made of different kinds of fabrics like polyester, cotton, and wool. Used to keep a person warm and to protect their bodies. Examples are pants, shirts, coats, and socks."
23,Clothes,"worn by humans, versatile in design and colors, revealing or modest"
24,Clothes,"made from many types of material, practical or fashionable uses, cheap, expensive or in between,  underware, outerware, weather effects types worn,"
25,Clothes,"expensive, needed, jeans, shirt, layers, brands"
26,Clothes,"worn everyday, tops, bottoms, different for males and females, some people have more than others, come in all different styles, some cheaper than others"
27,Clothes,some people wear these and some people dont
28,Clothes,"cover the body, soft texture"
29,Clothes,"garments that humans wear for warmth, utility, style, or to cover up, variety of colors and options, examples are shirts, pants, and socks"
30,Clothes,something you wear
31,Clothes,"shirt, shorts, naked, socks, color, style, shoes, belt, sleeves"
32,Clothes,"cover us up, men don't wear skirts (except in Scotland - kilts - or in the Middle East - dresses), can be modest, definitions of modest vary, can be lots of colors, can be lots of weights, lots of materials, can be expensive or cheap, there can be ""designer"" clothes, ""fashion"" clothes are usually ugly and no one wears them anyway, can be functional"
33,Clothes,"what you wear, pants, shirts, shorts"
34,Clothes,"protection, status, practicle, overrated,"
35,Clothes,"used to cover the naked body. can be fashionable or not, necessary for survival in some climates. Protect s the skin and body parts from the elements"
36,Clothes,"wear, colorful, expensive, designers, shirt, pants, shoes, jackets, socks, buy, store, cloth, silk, jeans, underwear, purchases, wrong size"
37,Clothes,"Clothes are things that people wear to cover their nakedness. Items include shirts, blouses, tank tops, T-shirts, pants, leggings, jeans, sweatpants, socks, shoes, gloves, and hats."
38,Clothes,"pants, shirts, shoes, socks, underwear, cotton, denim, corduroy, closet, designer"
39,Clothes,"are to wear, cover nakedness, can be expensive, are cloth fabric, are worn by humans, keep you warm, are an expression,"
40,Clothes,"apparel, worn on the body by humans (and unfortunately by some dogs), keeps body temperature warm, can be revealing or covering, sari, cultural expression, expression of gender norms and personalities in some cultures"
41,Clothes,"you wear them on your body, many different styles and sizes, are kept on hangers or in dressers, washed and dried"
42,Clothes,"goes on your body, you can wash them, covers you body, has differnet styles and colors, keeps you warm or can make you cool,"
43,Clothes,"are sewn pieces of fabric worn by people, used to cover bodies and keep them warm, can be made from many different fabrics, made in different sizes, main component in fashion industry"
44,Clothes,Clothes
45,Clothes,"to keep a person warm, culture, to conform, protection such as diving suit or firemen uniform"
46,Clothes,"used to cover the body, made of various materials, cotton, linen, silk, spandex, hemp. comes in various colors, mens and womens specific styles"
47,Clothes,"stylish, represent, comfy, sporty, dressy, colorful,"
48,Clothes,outfit. coverings. nothing fancy. regular everyday attire. jeans and tshirt. closetfull.
49,Clothes,fabric covering of a body
50,Clothes,"keep us warm, are stylish, a waste of money,"
51,Clothes,"outer wear, covers you, protects,provides warmth"
52,Clothes,"individuality, brand names, style, fashion"
53,Clothes,"are worn, keep people warm, are required when in public, are social statements, need to be washed regularly, can make a person popular, used as part of a persons identity, signifies socioeconomic status, expensive"
54,Clothes,"covers our skin, keeps us warm, stylish, often judged, can be cotton, can be denim, can be polyester, all different colors, different types for different seasons/weather"
55,Clothes,"hide a person's nakedness, covers both upper and lower torso, can cover head, hands, legs, shoulders, feet, can be made of wool, of cotton, of leather, can be multiple colors, keeps people warm, keeps people cool, keeps people from getting sunburnt"
56,Clothes,"covering for the body, keeps us warm, decoration, status symbol, indication of class, different in cultures, societal codes, layers, expensive, used, thrifty, homemade, couture"
57,Clothes,"cover body, provide warmth, prevent nudity, required in public"
58,Clothes,"people wear them to cover themselves, keep warm"
59,Clothes,"worn by people, can protect us from the cold, represent a personality, different styles of clothing as well as qualities"
60,Clothes,"fashion, necessary, uncomfortable, individuality, expression"
61,Clothes,"wear, jeans, shirt, pants, designer, fancy, casual, comfy."
62,Clothes,"brands, various kinds, colors, warm, hot, colder, protection"
63,Clothes,"used to cover up a naked body, needed to blend in with society"
64,Clothes,"something worn by humans, can protect human from their environment, can be used only for practical reason or to be 'fashionable', clothes can contribute to fashion- as they allow people to show their style, they come in huge numbers of colors, textiles, sizes and designs"
65,Clothes,"are warm, are cotton, are necessary, are cute, are used to cover our bodies, are made of various materials, are colorful, are accessories"
66,Clothes,"what people wear, origionally to cover their bodies from the elements, now also, to some, an extension of our personalities"
67,Clothes,"shirt, pants, hat, jacket, shose, socks, underwear, unifform"
68,Clothes,"a covering for the human body, made of natural fibers, made of synthetic materials, look good, look terrible, expensive, free, keep the body warm, protect the body, appealing, appalling, fun, restrictive, a societal norm"
69,Clothes,"source of warmth, covers the body, jeans, shirt, dress, socks, underwear, many different styles and types"
70,Clothes,something people wear. shirt. pants socks. some people wear them torn.
