subject_id,word,answer
abdd33b1ba,Conversation,"an exchange of ideas verbally, talking, speaking"
9bbb277aa4,Belong,"something that is yours or someone elses, somewhere that you fit in the most"
9bbb277aa4,Jaws,"shark, mouth, a part of your bone structure"
9bbb277aa4,Slender,"Slim, Thin, Skinny"
9bbb277aa4,Criterion,deciding the criteria of a decision
9bbb277aa4,Conversation,"talking to someone or a group of people, talking to someone over the phone, speaking to someone online"
09c7da95de,Belong,belong is a word which shows ownership of an item.  That clock belongs to Gina.
09c7da95de,Jaws,jaws are a body part which hold the teeth of an animal is used in the digestion of food in a grinding action  modern reference to sharks
09c7da95de,Slender,Slender a word which refers to the heft of an item.  Slender as a rod
09c7da95de,Criterion,rules by which two or more things are evaluated
09c7da95de,Conversation,Conversation is the act of two or more people communicating with one another about a subject.
b1ba52f0f8,Belong,"being where you want, feeling right"
b1ba52f0f8,Jaws,"Teeth, a shark move"
b1ba52f0f8,Slender,"small, skinny"
b1ba52f0f8,Criterion,"A famous book, a certain science"
b1ba52f0f8,Conversation,"Talking to someone, a long talk"
ae44f96d89,Saber,"a type of sword, sharp, made of metal, used in military"
ae44f96d89,Faithful,"dedicated, loyal, regular, consistent"
ae44f96d89,Bring,"carry with, convey"
ae44f96d89,Hike,"type of exercise, climbing hills or mountains or rough terrain, outdoors, in nature, hot weather activity"
ae44f96d89,Grammar,"putting words together in a correct manner, using correct structure when writing a sentence,"
046c6c52e6,Saber,A type of curved sword
046c6c52e6,Faithful,loyalty to one person or company
046c6c52e6,Bring,to transfer something from one place to another using self as transporter
046c6c52e6,Hike,to walk through a forest or trail for miles.
046c6c52e6,Grammar,Rules in place for language and writing.
a26cab110c,Saber,"a kind of tooth, sharp, pointy weapon"
a26cab110c,Faithful,"honest, fidelity, close to god, religious"
a26cab110c,Bring,"to carry an item to a certain location, transport, accompany, deliver"
a26cab110c,Hike,"climb, walk, stroll, normally uphill, journey, backpack, in a forest or on a trail"
a26cab110c,Grammar,"puncutation, spelling, proper, sentences, diagramming sentences, language rules, linguistics"
0bd1c2ddb4,Saber,"a heavy, one-edged sword, usually slightly curved, used especially by cavalry."
0bd1c2ddb4,Faithful,"Adhering firmly and devotedly, as to a person, cause, or idea; loyal."
0bd1c2ddb4,Bring,"to convey, lead, carry, or cause to come along with one toward the place from which the action is being regarded"
0bd1c2ddb4,Hike,o go on an extended walk for pleasure or exercise.
0bd1c2ddb4,Grammar,"The study of structural relationships in language or in a language, sometimes including pronunciation, meaning, and linguistic history."
efc8b02306,Saber,"A sword with a broad and heavy blade, thick at the back, a cavalry sword."
efc8b02306,Faithful,"True and constant in affection or allegiance to a person to whom one is bound by a vow, be ties of love, gratitude, or honor. Firm in adherence to promises, oaths, contracts, treaties, or other engagements"
efc8b02306,Bring,"take something or somebody with oneself somewhere, To convey, to move, to carry or conduct."
efc8b02306,Hike,"a long walk usually for exercise or pleasure. To move with a swing, toss, throw, jerk, or the like."
efc8b02306,Grammar,"A formal definition of the syntactic structure of a language, The science which treats of the principles of language,the study of forms of speech, and their relations to one another"
315624f66a,Saber,"an animal saber tooth tiger , a sharp object like a sword"
315624f66a,Faithful,to be comitted to something or someone
315624f66a,Bring,"to escort something or someone somewhere, move from one place to another"
315624f66a,Hike,walk through woods or rugged terrain
315624f66a,Grammar,"words, sentences,speak"
0938ac5ac2,Saber,"sword, scabbard, large knife"
0938ac5ac2,Faithful,"true, fidelity, no cheating"
0938ac5ac2,Bring,"go and get, take something to someone, move an object from one place to another"
0938ac5ac2,Hike,"walk, rugged trek, move through woods"
0938ac5ac2,Grammar,"parts of speech, proper way of putting words together, correct way of constructing sentences."
044eb8d3ef,Saber,"its like a sword, one of the types of foils used in fencing"
044eb8d3ef,Faithful,"true to a person, ideal or thing"
044eb8d3ef,Bring,"take with you somewhere, carry with"
044eb8d3ef,Hike,"a long walk, walk up a mountain"
044eb8d3ef,Grammar,"the rules of language that dictate sentence structure, world placement, punctuation etc."
2557e25e18,Saber,"tiger, tooth, light, star wars, animal, toy, mountian"
2557e25e18,Faithful,"God, sprit, love, trust, friendship, grace"
2557e25e18,Bring,"give, brought, hold,"
2557e25e18,Hike,"walk, mountians, run, uphill,"
2557e25e18,Grammar,"spelling, reading, writing, school, homework, speaking, english"
ff4da4d5eb,Saber,"sword, steel, cold, sharp, martial, ceremonial, uniform, charge, battle,"
ff4da4d5eb,Faithful,"true, loyal, honest, doesn't cheat, religious, reliable, steady"
ff4da4d5eb,Bring,"tote, add, contribute, carry"
ff4da4d5eb,Hike,"walk, trek, tramp, wilderness, nature, explore, 
raise, increase, pull up,
hand off the football"
ff4da4d5eb,Grammar,"language, proper, speaking, phonics, grade school, diagramming sentences, dangling participle, split infinitives, punctuation, verb tense,"
89b7c2c2a7,Saber,"sword, weapon, shiny, sharp"
89b7c2c2a7,Faithful,"marriage, couple, truthful, honest"
89b7c2c2a7,Bring,"carry,"
89b7c2c2a7,Hike,"fitness, workout, mountain, nature"
89b7c2c2a7,Grammar,"english, language, letters, words, sentences, sounds."
5b862f9528,Saber,"Weapon, made of steel, curved blade,"
5b862f9528,Faithful,"Dependable, Loyal,"
5b862f9528,Bring,"carry with, deliver something to someone, accompany or escort someone somewhere"
5b862f9528,Hike,"walk a trail, a long walk, lift ""as a skirt"""
5b862f9528,Grammar,"rules of speech, punctuation, proper annunciation"
8b689e3a3e,Saber,"sword, fighting, medieval"
8b689e3a3e,Faithful,"trustworthy, binding, kind"
8b689e3a3e,Bring,"offering, gifts, items, generous"
8b689e3a3e,Hike,"exercise, nature, scenery, walking,"
8b689e3a3e,Grammar,"education, sentence structure, intelligent"
0938ac5ac2,Vanilla,"flavoring, taste, cooking"
0938ac5ac2,Dozen,"twelve, carton of eggs, number"
0938ac5ac2,Unsure,"not certain, still thinking, on the fence"
0938ac5ac2,Sibling,"sister or brother, family member, another child of parents"
0938ac5ac2,Sphinx,"statue, lion, Egyptian"
89b7c2c2a7,Vanilla,"flavor, white, ice cream, cake"
89b7c2c2a7,Dozen,"12, even, eggs, roses"
89b7c2c2a7,Unsure,"doubting, uncomfortable"
89b7c2c2a7,Sibling,"sister, brother, twin,"
89b7c2c2a7,Sphinx,"Egypt, lion and man"
c3f6eba77b,Vanilla,"creamy, soft flavor, white, ice cream"
c3f6eba77b,Dozen,"12, months in a year, number of zodiac symbols"
c3f6eba77b,Unsure,"questionable, unlikely, cant give a definite answer"
c3f6eba77b,Sibling,"brother or sister, children, of the same family"
c3f6eba77b,Sphinx,"mythical creature, body of lion, head of a man"
3c3d7b4fa2,Vanilla,"a bean, a flavor, tastes like flowers, used for many scents and flavors, can be oil or liquid"
3c3d7b4fa2,Dozen,"12, used to measure amounts like eggs, can be the amount of members in a team, a number after 11 and before 13, alot of items are sold in that amount, 12"
3c3d7b4fa2,Unsure,"uncertain, a feeling of no confidence, and leave someone feeling shaky or trembling, physical characteristcs can be verbal stuttering, can be a feeling for someone who has not done an activity on a regular basis"
3c3d7b4fa2,Sibling,"a brother or a sister, a word that describes relationships between them."
3c3d7b4fa2,Sphinx,"a word to describe a pryamid in egypt, can be a breed of chat, is often times made from gold or silver, a tomb, a worshipped idol or icon"
5ce6578d6b,Vanilla,"a plant, common flavoring; can refer to a program in it's original state"
5ce6578d6b,Dozen,twelve
5ce6578d6b,Unsure,"lack of certainty, doubt"
5ce6578d6b,Sibling,blood relative of immediate family in the same generation.
5ce6578d6b,Sphinx,"winged lion with a mans head, most notably the construction at Giza."
70bad82649,Vanilla,"is a bean used for flavor, or the flavor itself, also used to mean plain or white"
70bad82649,Dozen,"twelve,a real number, an integer, the days of Christmas in song"
70bad82649,Unsure,"iffy, questionable,uncertain,up for grabs,a toss up,"
70bad82649,Sibling,"brother, sister, a kind of rivalry"
70bad82649,Sphinx,"Egyptian monument, something mysterious, a lion's body with a man's head"
707133da84,Vanilla,"white or creamy color, exotic spice, pleasant aroma, adds sweet-like flavor, comes from a brown bean, brown liquid for baking"
707133da84,Dozen,"twelve of something, used for packaging items, often associated with eggs"
707133da84,Unsure,"lacks confidence, hesitant, can't make a choice, causes confusion or confused looks"
707133da84,Sibling,"an older or younger brother or sister, a family member, another child in a family"
707133da84,Sphinx,"Egyptian religious monument, a lion-like creature, found in the desert of Egypt, can be decorative"
b1ba52f0f8,Vanilla,A certain type of flavor. A white flavor
b1ba52f0f8,Dozen,"12, a certain amount of something"
b1ba52f0f8,Unsure,Not knowing. not knowing fact
b1ba52f0f8,Sibling,"A close Relative, a brother or sister"
b1ba52f0f8,Sphinx,"A egyptian statue, a old iconic landmark"
cc3dc05070,Vanilla,not chocolate or strawberry. A very good ice cream flavor.
cc3dc05070,Dozen,12
cc3dc05070,Unsure,Not ready to commit to something or someone
cc3dc05070,Sibling,"brother, sister"
cc3dc05070,Sphinx,a mythical creature
576562dcb5,Vanilla,"white, nutty"
576562dcb5,Dozen,twelve
576562dcb5,Unsure,"uncertain, unclear"
576562dcb5,Sibling,"sister, brother"
576562dcb5,Sphinx,"lion shaped, pyramid"
2557e25e18,Vanilla,"extract, icecream, flavor, scent, cookies, plain, boring, dull,"
2557e25e18,Dozen,"tons, lots, loads, bakers,"
2557e25e18,Unsure,"doubtful, uncertian, not feeling sure of something"
2557e25e18,Sibling,"brother, sister, kinfolk, kin, relative,"
2557e25e18,Sphinx,"mortal, person, gold, wings"
9195e23a24,Vanilla,"baking, cookies, boring"
9195e23a24,Dozen,"12, eggs, doughnuts, many"
9195e23a24,Unsure,"not certain, not confident in your self"
9195e23a24,Sibling,"brother, sister, older, younger"
9195e23a24,Sphinx,"in egypt, part lion part man, large stone statue"
4310e2de59,Vanilla,one of the most common flavors for ice cream
4310e2de59,Dozen,"12, a word used to describe a number"
4310e2de59,Unsure,"don't know, not confident"
4310e2de59,Sibling,"brother, sister"
4310e2de59,Sphinx,"egyptian landmark, giant cat"
012fd0cadb,Perceive,"how you see things, ones opinion on events"
012fd0cadb,Giving,"donate, christmas, birthday, presents, charity"
012fd0cadb,Tangy,"sour, lemon, vinegar"
012fd0cadb,Corporation,"a group of people, a place of employment"
012fd0cadb,Repentance,"to ask for forgiveness, to feel guilty of doing wrong"
bf26ccbb02,Perceive,Your understanding of something.
bf26ccbb02,Giving,Taking something and presenting it to someone else.
bf26ccbb02,Tangy,Citrus sweet flavor
bf26ccbb02,Corporation,Large business organization
bf26ccbb02,Repentance,To ask for forgiveness.
c917edab18,Perceive,"How you interpret something, what your senses tell you about it, what you think it means"
c917edab18,Giving,"to present something (time, money, objects, feeling) to someone or something.  Often with no strings attached."
c917edab18,Tangy,"Taste sensation, vivid taste, not spicy, not hot, not sour, but tangy.  A combo of different taste sensations."
c917edab18,Corporation,"A business entity, could be for profit or not for profit.   Has established rules of operations, has established roles for people to function in."
c917edab18,Repentance,"Guilt, remorse, feeling sorry for something that one has done or thought of doing."
72933a98d4,Perceive,"understand, get, receive, intuit"
72933a98d4,Giving,"generous, kind, gracious, warm"
72933a98d4,Tangy,"sour, tart, sharp, edgy"
72933a98d4,Corporation,"company, conglomerate, organization, business"
72933a98d4,Repentance,"sorry, apologize, forgiveness, sins"
0473a1bdcd,Perceive,"see something, gain an understanding of"
0473a1bdcd,Giving,"normally refers to what you would do with a present, often used when referring to a donation, present-tense verb, used a lot around holidays"
0473a1bdcd,Tangy,"a quality of taste, mix between sweet and sour, often used when you add just a bit of lemon or something similar."
0473a1bdcd,Corporation,"business, lots of employees and stockholders,"
0473a1bdcd,Repentance,"apology, acknowledgement of wrongdoing, ask of forgiveness, commonly religious"
0938ac5ac2,Perceive,"think, observe, see, know, infer, deduce"
0938ac5ac2,Giving,"charity, generous, kind, Salvation Army, Christmas, wrapping, celebrate"
0938ac5ac2,Tangy,"tart, lime, cooking, sauce, taste, chef, kitchen, dining, recipe"
0938ac5ac2,Corporation,"business, CEO, workers, taxes, jobs, unemployment, lay-off, free enterprise, hierarchy"
0938ac5ac2,Repentance,"sorry, prayer, forgiveness, kneeling, church, heaven, God, Jesus, begging"
044eb8d3ef,Perceive,"perceive is how you understand the world around you, how you interpret things"
044eb8d3ef,Giving,giving is the act of transferring something from the care of one person to another
044eb8d3ef,Tangy,"generally descriptive term used in regards to food, hard to explain kind of sour, sweet and salty all at the same time"
044eb8d3ef,Corporation,A big business
044eb8d3ef,Repentance,"feeling sorry for ones previous actions, guilt"
89b7c2c2a7,Perceive,"see, understand, vantange point"
89b7c2c2a7,Giving,"gifts, donations, presents, good"
89b7c2c2a7,Tangy,"flavor, food, candy"
89b7c2c2a7,Corporation,"agency, company, employees"
89b7c2c2a7,Repentance,"God, religion, church, sorry"
bf8f66bc50,Perceive,to view or understand a situation; one's mental evaluation of a thing.
bf8f66bc50,Giving,"transfer possession of something, allowing a belonging to become someone else's"
bf8f66bc50,Tangy,"a bitter taste, something that makes you cringe when you eat it."
bf8f66bc50,Corporation,large business
bf8f66bc50,Repentance,to feel regret and desire to change
653596b24d,Perceive,"To become aware, through sight or hearing"
653596b24d,Giving,"To present to someone, to entrust to another person"
653596b24d,Tangy,"Acidic, a sharp taste"
653596b24d,Corporation,"A united group of individuals, an association"
653596b24d,Repentance,"Reviewing yourself with regret, sorrow, past sin"
046c6c52e6,Perceive,Seen from a point of view
046c6c52e6,Giving,Freely transferring without compensation
046c6c52e6,Tangy,Mix of sour and bland
046c6c52e6,Corporation,A large company with many financial assets
046c6c52e6,Repentance,regret
9bbb277aa4,Perceive,"aware, understanding of something"
9bbb277aa4,Giving,"willing to offer people anything, handing someone a gift, caring, kind"
9bbb277aa4,Tangy,"spicy, a strong flavor of something"
9bbb277aa4,Corporation,"a business, a group of people under one name"
9bbb277aa4,Repentance,asking for forgiveness for bad things you've done in the past
2557e25e18,Perceive,"go for it, vision, thoughts, for seen, think,"
2557e25e18,Giving,"gift, doing something for somoene else, handed over,"
2557e25e18,Tangy,"spice, orange juice, sour, tartt, lemon,tingles, splash of flavor"
2557e25e18,Corporation,"work, bussiness, large company, firm, high end"
2557e25e18,Repentance,"regret, sorrow for ones sins,wrong doing, sorry for past actions"
97cc92cd95,Romance,tasak
97cc92cd95,Effort,nekam ja
97cc92cd95,Dislike,ovca
97cc92cd95,Mousse,abe
97cc92cd95,Disguise,sakam ja
a26cab110c,Romance,"love, attachment, amore, marriage, dating, courting, passionate, love"
a26cab110c,Effort,"force, accomplishment, achievement, work, exertion"
a26cab110c,Dislike,"opposite of like, hate, loathe, aversion"
a26cab110c,Mousse,"kind of food, tastes chocolately normally, dessert, cold, brown"
a26cab110c,Disguise,"costume, covering, makeup or clothes, camoflauge"
89b7c2c2a7,Romance,"Love, couple, cupid"
89b7c2c2a7,Effort,"hard, personal"
89b7c2c2a7,Dislike,"feeling, negative"
89b7c2c2a7,Mousse,"hair product, dessert, soft, fluffy, food"
89b7c2c2a7,Disguise,"costume, halloween, detective"
fddaf703be,Romance,"creates attraction, makes you excited, may lead to marriage, gets used in movies and books, gets celebrated on Valentines Day"
fddaf703be,Effort,"requires mental or physical activity, may make you sweat, is usually required to get results, it's something an employer is likely to expect, may be considered by teachers in grading"
fddaf703be,Dislike,"it's a feeling of antipathy, makes you want to avoid the object, creates tension, leads to hostility"
fddaf703be,Mousse,"it's a dessert, it's a hair product, it has a foamy texture, it's whipped, it's full of air"
fddaf703be,Disguise,"it conceals something else, it's used by undercover agents, it keeps people from knowing who you really are, it covers up your true features"
044eb8d3ef,Romance,"the love in the air, typically found around girlfriends and boyfriends, oftentimes lost in marriages"
044eb8d3ef,Effort,"to try very hard on something, how much work you put into a task"
044eb8d3ef,Dislike,"to not like something, hate, loath"
044eb8d3ef,Mousse,"the thing attached by a wire to your computer, or the tiny creature that is sometimes cute and often the poor subject of scientists experiments"
044eb8d3ef,Disguise,"to pretend to be something or someone else, bad disguises include bushes, hats sunglasses, and wigs"
0938ac5ac2,Romance,"love, wedding, engagement"
0938ac5ac2,Effort,"work, attention, time-consuming task"
0938ac5ac2,Dislike,"detest, repelling, distasteful"
0938ac5ac2,Mousse,"souffle, pudding, rich dessert"
0938ac5ac2,Disguise,"fake appearance, mask, masquerade dress"
5bac84dcf0,Romance,"love, to show sentiment"
5bac84dcf0,Effort,"to try, requires energy"
5bac84dcf0,Dislike,"opposite of like, to no enjoy, to not like"
5bac84dcf0,Mousse,"rich, creamy, delicous, light, airy, fluffy, dessert"
5bac84dcf0,Disguise,"to appear different, to hide, to cover up"
5b862f9528,Romance,"woo, court, kindle a relationship,"
5b862f9528,Effort,"give a try, attempt something,"
5b862f9528,Dislike,"ill feelings toward someone, not fond of,"
5b862f9528,Mousse,"thick substance for styling hair, a pudding like dessert"
5b862f9528,Disguise,"change ones appearance, alter the true characteristics of something"
653596b24d,Romance,"Love, endearment, emotion, long involvement"
653596b24d,Effort,"Physical and mental power, achievement, a great attempt"
653596b24d,Dislike,"A feeling of aversion, animosity or hatred towards something"
653596b24d,Mousse,"Light fluffy dessert, whipped egg whites or whipped cream"
653596b24d,Disguise,"Incognito, change your appearance"
9bbb277aa4,Romance,"Sexy, Cuddling, Love, Candles, Sweet, Roses, When you seduce someone"
9bbb277aa4,Effort,"working hard at something you want, working hard at work, putting your heart into something, striving to be the best"
9bbb277aa4,Dislike,"when someone doesnt like something or a product, unlike"
9bbb277aa4,Mousse,"a hair product women use in there hair, soft, white"
9bbb277aa4,Disguise,when someone dresses up as someone else
c658100750,Romance,"Love,Lust,connection,relationship,passion"
c658100750,Effort,"Trying,persevering,enduring"
c658100750,Dislike,"unsatisfying,Dont Agree,Unhappy"
c658100750,Mousse,"whipped,chilled,light"
c658100750,Disguise,"Hidden,incognito,Diffrent"
b1ba52f0f8,Romance,"a love, a special feeling"
b1ba52f0f8,Effort,"Working hard, how your approach work"
b1ba52f0f8,Dislike,"not liking someone, not being cordial"
b1ba52f0f8,Mousse,"a dessert, a hair product"
b1ba52f0f8,Disguise,"hiding, changing your appearance"
cc3dc05070,Romance,what a girl wants
cc3dc05070,Effort,to try hard
cc3dc05070,Dislike,to hate on
cc3dc05070,Mousse,a fury nasty animal
cc3dc05070,Disguise,something someone wheres to not be noticed
576562dcb5,Romance,"love, feelings, softness, tenderness, courtship"
576562dcb5,Effort,trying
576562dcb5,Dislike,"no affinity, hate"
576562dcb5,Mousse,"foamy, fluffy"
576562dcb5,Disguise,"mask, hide"
3da1bec182,Goodbye,"what you say when leaving, polite, opposite of greeting"
3da1bec182,Legion,"group, roman, army, a lot"
3da1bec182,Proprietor,"own business, owner, owns property,"
3da1bec182,Nitrogen,"element, gas, liquid, solid"
3da1bec182,Comedian,"dane cook, funny, cause laughter"
f1e6cbff7f,Goodbye,"friendly, texting, hug, kiss, emotional"
f1e6cbff7f,Legion,"armed men, army, power, big group"
f1e6cbff7f,Proprietor,"owner, special rights, own boss"
f1e6cbff7f,Nitrogen,"atmosphere, no odor, gas, science"
f1e6cbff7f,Comedian,"daniel tosh, stand up, improv, laughing"
89b7c2c2a7,Goodbye,"farewell, crying,"
89b7c2c2a7,Legion,"angels, heaven"
89b7c2c2a7,Proprietor,"owner, inventor"
89b7c2c2a7,Nitrogen,"chemical element, gas,"
89b7c2c2a7,Comedian,"funny, hilarious, smiles"
0938ac5ac2,Goodbye,"so long, see you later, until we meet again, departing"
0938ac5ac2,Legion,"segment of an army, large group, many warriors"
0938ac5ac2,Proprietor,"CEO, owner, business, manager"
0938ac5ac2,Nitrogen,"particles of air, chemistry, fertilizer"
0938ac5ac2,Comedian,"funny man, stand-up routine, joke teller"
03bb5a576f,Goodbye,said when someone leaves a person or group
03bb5a576f,Legion,group of many
03bb5a576f,Proprietor,"owner of some establishment, building or business"
03bb5a576f,Nitrogen,is a gas; is an element; found in soil; used in combination with other elements for varying uses; can be combustible in high content
03bb5a576f,Comedian,someone who is funny; does a stand up routine; has a television show or is in the movies; makes people laugh with jokes or physical activities
044eb8d3ef,Goodbye,"a parting phrase between people, synonymous with bye, farewell etc."
044eb8d3ef,Legion,"a group of soldiers, military unit"
044eb8d3ef,Proprietor,"the owner of a ship, shopkeeper"
044eb8d3ef,Nitrogen,"an element on the periodic table, is most common gas in the atmospher"
044eb8d3ef,Comedian,"someone who has made a job out of being funny, includes people like Kathy Griffin and Ellen DeGenerous"
9bbb277aa4,Goodbye,"when you leave someones house, when you get off the phone with someone"
9bbb277aa4,Legion,a greater number of people in a larger group together
9bbb277aa4,Proprietor,the person who owns a piece of property or business
9bbb277aa4,Nitrogen,"Gasic waste, can be used in a car"
9bbb277aa4,Comedian,"someone who makes a crowd of people laugh, somebody who tells a joke, someone who is funny"
6d3f20cf0f,Goodbye,"farewell, expression, term used when two or more people part"
6d3f20cf0f,Legion,"large military force, numerous, squad, troops"
6d3f20cf0f,Proprietor,"business owner, titleholder, landowner, a person with legal ownership of something"
6d3f20cf0f,Nitrogen,"gas that is odorless and colorless, very important element on the periodic table that is found in all proteins"
6d3f20cf0f,Comedian,"entertainer that makes people laugh, amusing person, can come in variety of forms including clown, mime, and stand-up comic."
b1ba52f0f8,Goodbye,Lasting words to someone. When you leave someone
b1ba52f0f8,Legion,A army. A large amount of people or solders.
b1ba52f0f8,Proprietor,Manager.  Leader
b1ba52f0f8,Nitrogen,"A certain type of chemistry, a certain type of air"
b1ba52f0f8,Comedian,"someone who is funny, someone who makes you laugh"
cc3dc05070,Goodbye,See you later
cc3dc05070,Legion,A group of people within a community
cc3dc05070,Proprietor,a trader
cc3dc05070,Nitrogen,chemical element
cc3dc05070,Comedian,someone who makes people laugh
a612a9c8ec,Goodbye,"parting, empty, different"
a612a9c8ec,Legion,"army, large, many"
a612a9c8ec,Proprietor,"risk taker, owner, business"
a612a9c8ec,Nitrogen,"gas, N, element"
a612a9c8ec,Comedian,"funny, stand up, character"
1f4a7eb1cc,Goodbye,"Parting saying, farewell remark, what people say when leaving"
1f4a7eb1cc,Legion,"group, army, gathering of like-minded individuals with the same purpose"
1f4a7eb1cc,Proprietor,"Someone who owns a business, owner of certain item"
1f4a7eb1cc,Nitrogen,"a chemical gas, prevalent in the atmosphere"
1f4a7eb1cc,Comedian,"someone who makes people laugh, makes witty observations, good comedic timing, stand-up"
9252f427e0,Goodbye,"A form of greeting. It is the opposite to ""Hello."". It is normally said when you are talking to a person or pet and you are walking away from them. It's a form of communication that lets the other person/animal know that you will be leaving them at that moment."
9252f427e0,Legion,A group or an army of people/animals having one thing all in common. For example it could be a legion of rabbits or a legion of people against abortion.
9252f427e0,Proprietor,The owner of an object. They paid money for something and now it is theirs.
9252f427e0,Nitrogen,Relating to science. It is a chemical. The first thought that comes to mind when thinking of Nitrogen is Oxygen since they are both gases.
9252f427e0,Comedian,A person that is consistently funny whether they intend to be or not. It could also relate to an animal. It could be through something said or through an action.
