subject_id,word,answer
4,dangerous,"scary, wild animally, weapons"
4,stolen,"taken, theft"
4,crackers,"crumbs, salty, butter, good with dip or a spread, snack"
4,cruel,"evil, awful, mean, torture"
4,nervous,"scared, afraid, butterflies in stomach, sweat, jitters"
4,abnormal,"weird, deformed, Abby Normal (The Rocky Horror Picture Show), outcast"
4,burnt,"sun, hot, fire, pain, scars, aloe Vera lotion, peeling skin"
4,cloudy,"gray, cold, turbulence (for airplanes)"
4,controls,"the brain, complicated, buttons and switched"
4,backward,"reverse, opposite of forward"
4,seldom,"few, not often, rare"
4,conscious,"know what is going on, the brain"
4,cute,"adorable, sweet, children, sweetheart"
4,after,"later, next, following, coming up next, the future"
4,dense,"squishy, leather or cloth, comfortable, many colors, many patterns"
4,asleep,"thick, hard to penetrate, difficult"
4,crunchy,"hard, noisy, cereal, nuts"
4,cooked,"done, finished, burned"
4,downstairs,"below, low, beneath"
4,naive,"unaware, immature, young minded"
4,anxious,"nervous, fidget, pace"
4,numerous,"many, large number, much of something"
4,genuine,"true, from the heart, no lies, accountable, real"
4,cheerful,"happy, glad, perky, an upper"
4,cheap,"costs less, made poorly, lasts short time, not classy, gross"
4,adorable,"cute, sweet, pretty, beautiful"
4,ahead,"before, what is to come, the future"
4,strict,"uptight, many rules, no fun, boring, stressing"
4,bumps,"humps, hills, mountains, problems"
4,creative,"imagination, artsy, crafty, inventor"
4,arrogant,"jerk, conceited, proud"
4,aware,"knowing, conscious, awake, attention"
4,blinds,"blocks light/lets light in, windows"
4,difficult,"problematic, complicated, puzzling"
4,absurd,"crazy, unreal, out there,"
4,cents,"change, coins"
4,deadly,"death, kill, murder"
4,crafts,"arts, fun, painting, ceramics, imagination, artistic"
4,formal,"fancy, nice, dressy, black tie, dance/party, prom, homecoming, sorority and fraternity event"
4,joyous,"happy, joyful, excited, jolly, cheerful"
4,delicate,"flower, dainty, weak, sweet, soft"
4,needy,"clingy, annoying, attached, shadows, childish"
4,crops,"plants, food, green, hunger, fruits and vegetables"
4,cups,"drinks, measuring, baking, cooking,"
4,baked,"cooked, high, stoned, deserts, breads, pot"
4,medieval,"old fashioned, old time, barbaric, royalty"
4,components,"parts, ingredients, pieces"
4,bright,"light, blinding, sun, flashlights"
4,priceless,"worth every cent, cannot buy"
4,always,"every time, regular, accountable"
4,crooked,"out of line, messed up, a problem,"
4,alone,"lonely, by yourself"
4,excited,"happy, excited, joyful, laughing, screaming, crying"
4,brilliant,"smart, wonderful, well thought out, genius, the answer"
4,around,"here and there, nearby, comes and goes"
4,ahoy,"pirates, hello, hi, hey, greetings, bonjour, hula, seaweed"
5,finger,"nail, cuticle"
5,couch,"pillows, a person, cat, dog"
5,before,after
5,dangerous,safety
5,stolen,retrieved
5,crackers,salt
5,cruel,nice
5,nervous,calm
5,abnormal,normal
5,burnt,clean
5,cloudy,sunny
5,controls,button
5,backward,foward
5,seldom,always
5,conscious,unconscious
5,cute,ugly
5,after,before
5,dense,"pillows, a person, cat, dog"
5,asleep,thin
5,crunchy,soft
5,cooked,uncooked
5,downstairs,upstairs
5,naive,arrogant
5,anxious,not anxious
5,numerous,none
5,genuine,fake
5,cheerful,mad
5,cheap,expensive
5,adorable,unattractive
5,ahead,behind
5,strict,fair
5,bumps,smooth
5,creative,messy
5,arrogant,humble
5,aware,unaware
5,blinds,shades
5,difficult,easy
5,absurd,normal
5,cents,dollars
5,deadly,sweet
5,crafts,arts
5,formal,unformal
5,joyous,harsh
5,delicate,fragile
5,needy,rich
5,crops,fields
5,cups,glasses
5,baked,broiled
5,medieval,times
5,components,agents
5,bright,dark
5,priceless,unexplainable
5,always,never
5,crooked,narrow
5,alone,company
5,excited,unhappy
5,brilliant,dumb
5,around,antisocial
5,ahoy,wow
6,finger,"on a hand, used to touch things, long or short, used to pick up things, round, made of sections, covered with skin."
6,couch,"soft or hard, used to sit on, has cushions, made of fabric."
6,careless,"apathetic, nonchalant, sloppy"
6,casual,"relaxed, loose, informal"
6,calories,"food, burgers, McDonalds, sweet foods, fat, exercises, working out, diet."
6,checking,"reassure, inspection, confirm, ensure guarantee"
6,bashful,"shy, ashamed, afraid, timid, coy, withdrawn, reserved"
6,different,"unlike, unrelated, contradictory, opposing"
6,cue,"reminder, prompt, signal, indicator,trigger"
6,ashamed,"embarrassed, humiliated, sad, afraid,"
6,chips,"Lays, Doritos, Cheetos, Wood chips, piece of, fragment,"
6,ridiculous,"absurd, bizarre,ridiculous,"
6,obvious,"apparent, plain, basic, simply said,"
6,above,"over, higher than, on top of"
6,inexpensive,"cheap, bargain, on sale, reduced"
6,claims,"to declare, to profess, to say, pronounce, state,"
6,cocky,"self-centered, over-confident,conceited, boastful, snobbish, vain"
6,birds,"Animal, wings, hollow bones, beak, blue jay,"
6,adventurous,"Unafraid, bold, brave, curious"
6,forceful,"determination, strong, powerful,"
6,beneath,"Bottom, Hidden, Under,"
6,beautiful,"Pretty, Natural or elaborate, elegant"
6,discreet,"Secret, low key, subtle,"
6,awful,"Terrible, unpleasant, disaster, surprising."
6,eyebrows,"Hair, on a face, above the eyes"
6,comfortable,"soft, relaxed, at ease, calm, secure, consoling"
6,reliable,"Dependable, trustworthy, loyal, responsible."
6,motionless,"dead, in-animated, not alive, still, not put into motion by another object"
6,athletic,"strong, stamina, muscular, energetic, healthy"
6,alike,"similar, identical, related"
6,scent,"smell, aroma, from a particular object"
6,pretty,"beautiful,attractive, good looking, cute, nice, pleasing"
6,kids,"Young, Children,"
6,precise,"particular, specific, accurate, on point, exact, a clear target"
6,critical,"important, vital, crucial, essential, key, serious,"
6,adults,"Older, responsible, able to protect, mature"
6,boys,"Man-like, tough, young man,"
6,grown,"Oder, been through experiences, mature, responsible,"
6,bored,"Un-interested, tired of something"
6,hot,"Heated, sweltering, warm"
6,boiled,"heated, warm, Hot water"
6,beyond,"farther than, far behind, ahead of,"
6,contacts,"people you know, phonebook, associates, friends."
6,accurate,"precise, correct, exact,"
6,away,"apart from, beyond, absent,"
6,outrageous,"absurd, ridiculous, extreme, shocking, strange"
6,handsome,"Men, good looking, attractive"
6,clockwise,"opposite side, circular,"
6,bumpy,"rough, rugged, uneven, jerky"
6,ancient,"Very old prehistoric, medieval, obsolete"
6,dollars,"Money, able to be spent, cash"
6,all,"everyone, everything, entire, completely,"
6,carrots,"orange, circular, vegetable, healthy,"
6,alive,"Life, breathing, animated,"
6,big,"Large, bigger than normal,"
6,attractive,"good looking, pretty, beautiful, nice,"
6,able,"capable, willingness to do something, desire to do something,"
6,atomic,"nuclear, deadly, small, dealing with atom splitting."
6,bizarre,"strange, uncommon, peculiar, unusual, abnormal,"
6,apathetic,"careless, nonchalant, unconcerned, lazy,"
6,glad,"Happy, pleased, cheer, thankful"
7,finger,"located on hands, have nails, have knuckles, bendable, a body part, vary in size, used to hold things, where rings are worn"
7,couch,"a piece of furniture, comfortable, used for sitting, fluffy, has cushions, put throw pillows on it, used for sitting and relaxing, found in dens"
7,before,"previous, at an earlier time, sooner, prior, preceding, ahead of"
7,dangerous,"risky, adventurous, harmful, unsafe, sketchy, fear inducing"
7,stolen,"taken without permission, captured, seized, grabbed, taken without paying, acquired without consent"
7,crackers,"eaten with soup, eaten with salad, crunchy, hard, square, circle, white, wheat, leave crumbs, made of grains, edible, a snack food, variety of flavors"
7,cruel,"violent, mean, malicious,"
7,nervous,"unsure, lack of confidence, worried, , fidgety, afraid, shaky, intimidated"
7,abnormal,"weird, atypical, bizarre, strange, unusual, out of the ordinary, different"
7,burnt,"red, toasted, over-cooked, hot, black, crispy, smoky, scorched"
7,cloudy,"lack of sunny, gray, dreary, windy, rainy, gloomy"
7,controls,"gears, power source, managing systems"
7,backward,"reverse, opposite of forward"
7,seldom,"rarely, hardly ever, on occasion, infrequent, not often"
7,conscious,"aware, awake, alive, knowledgable, alert, functional"
7,cute,"adorable, attractive, sweet, lovable,"
7,after,"following, behind, concluding"
7,dense,"a piece of furniture, comfortable, used for sitting, fluffy, has cushions, put throw pillows on it, used for sitting and relaxing, found in dens"
7,asleep,"dumb, deep, thick, detailed,"
7,crunchy,"crisp, potato chips, snow, breakable, hard,"
7,cooked,"not raw, edible, boiled, fried, steamed, prepared food, consumable,"
7,downstairs,"bottom, below, decline, descend"
7,naive,"vulnerable, gullible, innocent,"
7,anxious,"nervous, excited, restless, worried, impatient,"
7,numerous,"myriad, multiple, lots, heaps, bunches, large, great number, tons"
7,genuine,"real, authentic, true,"
7,cheerful,"glad, merry, joyful, happy, jolly, smiling, laughing, bubbly, excited,"
7,cheap,"inexpensive, affordable, faulty, lousy"
7,adorable,"cute, sweet, precious, nice looking,"
7,ahead,"before, advanced, in front of, leading,"
7,strict,"businesslike, enforcing rules and regulations, uptight, forceful,unswerving, forced, not flexible"
7,bumps,"hindrances, hurdles, elevated,"
7,creative,"artistic, artsy, ingenious, clever, crafty"
7,arrogant,"cocky, self centered, egotistical, bossy, selfish, prideful"
7,aware,"alert, conscious, taking notice, take note of, pay attention to"
7,blinds,"cover windows, block light, impair vision"
7,difficult,"hard, challenging, not easily understood, confusing, tiresome,"
7,absurd,"crazy, insane, wild, out of control,"
7,cents,"pennies, nickles, dimes, quarters, change, loose, round,"
7,deadly,"poison, life taking, murderous, capacity to kill"
7,crafts,"projects, artistic, arts, creating something"
7,formal,"serious, structured, fancy, nicely dressed, elaborate,"
7,joyous,"happy, merry, cheerful,"
7,delicate,"fragile, dainty, easily breakable, thin, requiring care, handled carefully"
7,needy,"poor, helpless, starving, unfortunate,"
7,crops,"corn, fields, beans, farmers, plowing, tractors, harvesting"
7,cups,"used to drink out of, holds liquids, various shapes and sizes,"
7,baked,"warm, soft, done with an oven, how bread is cooked,"
7,medieval,"Renaissance, old fashioned, 16th century, old, knights, kings, swords,"
7,components,"pieces, parts of a whole, elements, factors"
7,bright,"sunny, light, smart, blinding, intelligent, shiny"
7,priceless,"valuable, expensive, memorable,"
7,always,"forever, for all time, frequently, continuously, consistently, repeatedly"
7,crooked,"not straight, bent, turned, twisted, out of shape, uneven,"
7,alone,"isolated, empty, without surroundings, quiet, lonely"
7,excited,"overjoyed, ecstatic, happy, anticipating, looking forward to,"
7,brilliant,"genius, smart, bright, incredible,"
7,around,"on the other side of,"
7,ahoy,"hello, welcome, hi"
8,finger,"on a hand, used to touch things, long or short, used to pick up things, round, made of sections, covered with skin."
8,couch,"soft or hard, used to sit on, has cushions, made of fabric."
8,careless,"apathetic, nonchalant, sloppy"
8,casual,"relaxed, loose, informal"
8,calories,"food, burgers, McDonalds, sweet foods, fat, exercises, working out, diet."
8,checking,"reassure, inspection, confirm, ensure guarantee"
8,bashful,"shy, ashamed, afraid, timid, coy, withdrawn, reserved"
8,different,"unlike, unrelated, contradictory, opposing"
8,cue,"reminder, prompt, signal, indicator,trigger"
8,ashamed,"embarrassed, humiliated, sad, afraid,"
8,chips,"Lays, Doritos, Cheetos, Wood chips, piece of, fragment,"
8,ridiculous,"absurd, bizarre,ridiculous,"
8,obvious,"apparent, plain, basic, simply said,"
8,above,"over, higher than, on top of"
8,inexpensive,"cheap, bargain, on sale, reduced"
8,claims,"to declare, to profess, to say, pronounce, state,"
8,cocky,"self-centered, over-confident,conceited, boastful, snobbish, vain"
8,birds,"Animal, wings, hollow bones, beak, blue jay,"
8,adventurous,"Unafraid, bold, brave, curious"
8,forceful,"determination, strong, powerful,"
8,beneath,"Bottom, Hidden, Under,"
8,beautiful,"Pretty, Natural or elaborate, elegant"
8,discreet,"Secret, low key, subtle,"
8,awful,"Terrible, unpleasant, disaster, surprising."
8,eyebrows,"Hair, on a face, above the eyes"
8,comfortable,"soft, relaxed, at ease, calm, secure, consoling"
8,reliable,"Dependable, trustworthy, loyal, responsible."
8,motionless,"dead, in-animated, not alive, still, not put into motion by another object"
8,athletic,"strong, stamina, muscular, energetic, healthy"
8,alike,"similar, identical, related"
8,scent,"smell, aroma, from a particular object"
8,pretty,"beautiful,attractive, good looking, cute, nice, pleasing"
8,kids,"Young, Children,"
8,precise,"particular, specific, accurate, on point, exact, a clear target"
8,critical,"important, vital, crucial, essential, key, serious,"
8,adults,"Older, responsible, able to protect, mature"
8,boys,"Man-like, tough, young man,"
8,grown,"Oder, been through experiences, mature, responsible,"
8,bored,"Un-interested, tired of something"
8,hot,"Heated, sweltering, warm"
8,boiled,"heated, warm, Hot water"
8,beyond,"farther than, far behind, ahead of,"
8,contacts,"people you know, phonebook, associates, friends."
8,accurate,"precise, correct, exact,"
8,away,"apart from, beyond, absent,"
8,outrageous,"absurd, ridiculous, extreme, shocking, strange"
8,handsome,"Men, good looking, attractive"
8,clockwise,"opposite side, circular,"
8,bumpy,"rough, rugged, uneven, jerky"
8,ancient,"Very old prehistoric, medieval, obsolete"
8,dollars,"Money, able to be spent, cash"
8,all,"everyone, everything, entire, completely,"
8,carrots,"orange, circular, vegetable, healthy,"
8,alive,"Life, breathing, animated,"
8,big,"Large, bigger than normal,"
8,attractive,"good looking, pretty, beautiful, nice,"
8,able,"capable, willingness to do something, desire to do something,"
8,atomic,"nuclear, deadly, small, dealing with atom splitting."
8,bizarre,"strange, uncommon, peculiar, unusual, abnormal,"
8,apathetic,"careless, nonchalant, unconcerned, lazy,"
8,glad,"Happy, pleased, cheer, thankful"
9,finger,"a limb, a phalange, necessary for doing work, helps perform tasks, apart of the human body, varies in length, size and color depending on person"
9,couch,"used for relaxing, sitting, lying down, varies in size, shape, color, pattern, a piece if furniture, found in most living rooms and/or bedrooms, comfortable, stylish, common"
9,before,"preposition, previous, indicates when something took place or is going to take place, contains 6 letters,"
9,dangerous,"adjective, could describe a person or situation, scary, unsafe, not careful, unafraid, dark and gloomy,"
9,stolen,"not paid for, theft, taken without permission, repercussion of punishment, robbery, loot"
9,crackers,"a food item, good with soup, salad, chili, by themselves, etc. many different types, salty, crunchy, baked, unsalted, reduced fat, sold in stores, snack food, good, carbohydrate, made from bread, buttery, sweet"
9,cruel,"mean, rude, unkind, having no heart, not thinking or caring about others\' feelings,"
9,nervous,"anxious, a state of mind, nerve-racking, hands shaking, butterflies in stomach, raspy voice, making a speech, talking in front of an audience, first date, anticipation, afraid of not being elected, scared, uncalm"
9,abnormal,"opposite of normal, a condition, medical term, often used in psychology, weird, retardation, strange, uncommon, different,"
9,burnt,"could refer to a sunburn or cooking, overcooked, having a black tint, dry not moist, cooked to death,"
9,cloudy,"weather, overcast, gray, snow, rain, thunderstorm, adjective, hurricane, precipitation,"
9,controls,"tasks, controls of an experiment, electronic devices,"
9,backward,"opposite of forwards, direction, back to previous, rewind, seeing and doing something a different way,"
9,seldom,"hardly ever occurring, random, unlikely,"
9,conscious,"awake, aware, medical term, condition, opposite of unconscious, coherent,"
9,cute,"a compliment, adorable, puppies, beautiful, handsome, pleasant to see, pretty, enticing, likable"
9,after,"opposite of before, preposition, a place in time, finished"
9,dense,"used for relaxing, sitting, lying down, varies in size, shape, color, pattern, a piece if furniture, found in most living rooms and/or bedrooms, comfortable, stylish, common"
9,asleep,"opaque, see-through, transparent, translucent, thin, tightly packed"
9,crunchy,"peanut butter, chewy, hard to bite in to, usually applies to food"
9,cooked,"done, finished, ready to eat, ready to serve, sterile,"
9,downstairs,"opposite of upstairs, bottom of stairs, below, basement, first floor"
9,naive,"gullible, ditzy, not seeing things or people for what they really are, very very easily amused,"
9,anxious,"excited, nervous, ready to start,"
9,numerous,"many, multiple times, happening over and over again, reoccurring, more than one"
9,genuine,"real, not fake, level-headed, down to earth, true"
9,cheerful,"happy, joyful, hyper, fun to be around, not stressed or worried or tired, happy-go-lucky, optimistic,"
9,cheap,"inexpensive, worthless, easily broken, affordable,"
9,adorable,"cute, delightful, lovable, charming, worthy of adoration"
9,ahead,"before, previous, early, on-time"
9,strict,"means business, hard to please, difficult, sets rules that must be met, no leeway, lays down the law, fun yet respectful,"
9,bumps,"skin rash, exema, chill bumps, goosebumps,potholes, can tear up undercarriage of vehicle, speed-bumps, disease, dry skin, rough, not smooth,"
9,creative,"artist, comes up with new ideas or better ways of doing things and solving problems, sculptor, architect,  musician, talented"
9,arrogant,"cocky, know-it-all, rude, cunning, deceiving, big headed, smart-aleck, thinks he is better than everyone else, playful, light-hearted, joking around"
9,aware,"knowing, not left in the dark"
9,blinds,"home decor, hung in windows, controls amount of sunlight and a means of privacy, home improvement, comes in just about any color, shape and size you could imagine"
9,difficult,"hard, testy, challenging,"
9,absurd,"stupid, careless, never heard of, unrational, not thinking"
9,cents,"change you get back, less than a dollar, pennies, nickels, dimes, and quarters"
9,deadly,"harmful, could kill you, poisonous, toxins, chemicals, cancers, diseases, infections, hazardous to your health"
9,crafts,"hobbies, arts, beads, scrap-booking, wood, building and making things, things done in free time, leisure activities"
9,formal,"professional, orderly, stylish,"
9,joyous,"delightful, faithful, great outlook on life,"
9,delicate,"soft, handled with care, not rough or firm, gentle"
9,needy,"helpless, useless, disabled, reliant on others, unable to care for themselves"
9,crops,"agricultural, farms, fields, plowing, manufacturing, vegetables, home-grown,"
9,cups,"glasses, dishes, plastic, glass, acrylic, clay, pottery, coffee, handmade, handblown, something to drink out of, holds liquid"
9,baked,"cooked in an oven, cooked until crisp, cake, bread, cookies, usually sweet, brownies, cooked throughly"
9,medieval,"ancient, knights, squires, pages, castles, dragons, swords, armor, moats, countryside, king and queen, family title,"
9,components,"parts that make a whole, things that work together,"
9,bright,"vibrant, colorful, loud, tie-dye, color, blue, purple, green, yellow, orange, red, pink, radiant, sunny, light"
9,priceless,"funny, hysterical, suddenly unexpected"
9,always,"forever, never-ending, all the time,"
9,crooked,"backwards, harmful person, wicked, strange, diagonal, not straight, wavy,"
9,alone,"lonely, by oneself, gloomy,"
9,excited,"ecstatic, overjoyed, bursting with happiness, delighted,"
9,brilliant,"genius, smart, good idea, trying new things that work, interesting, intellectual, breakthrough"
9,around,"preposition, in a circle, a direction, a path"
9,ahoy,"pirate talk, used out at sea, very nautical, sailors"
10,finger,"hand, nails, nail polish, rings"
10,couch,"comfort, large, colorful"
10,before,"after, time"
10,dangerous,"scary, unsafe, bad place"
10,stolen,"robbers, jewlery, money, credit cards"
10,crackers,"cheese, peanut butter, crispy"
10,cruel,"mean, bad people"
10,nervous,"sweat, scared"
10,abnormal,"not normal, weird"
10,burnt,"fire, hot, cry"
10,cloudy,"rainy, cold"
10,controls,"buttons, people"
10,backward,"walking, rewind"
10,seldom,not very much
10,conscious,"same, never ending"
10,cute,"pretty, babies"
10,after,"before, a consiquence"
10,dense,"comfort, large, colorful"
10,asleep,"not alot, small"
10,crunchy,"crackers, very cooked"
10,cooked,"baked, healthy"
10,downstairs,"kitchen, den, living room"
10,naive,"not very smart, stupid"
10,anxious,"excited, nervous"
10,numerous,"alot in a row, ice cream flavors"
10,genuine,nice
10,cheerful,happy
10,cheap,do not like to spend alot of money
10,adorable,"cute, newborns"
10,ahead,in front
10,strict,"parents, displine"
10,bumps,"pimbles, acne"
10,creative,artistic
10,arrogant,"not nice, mean"
10,aware,knowing of something
10,blinds,"blind people, dogs"
10,difficult,hard
10,absurd,not good
10,cents,"money, coins"
10,deadly,ghost
10,crafts,homemade
10,formal,"dinners, elligant"
10,joyous,"happy, weddings"
10,delicate,fragil
10,needy,"children, immature people"
10,crops,"farms, vegetables"
10,cups,"drinking, water"
10,baked,"cookies, cakes, fish"
10,medieval,"ancient times, witches"
10,components,"numbers, math"
10,bright,"lights, christmas lights"
10,priceless,no cost
10,always,"forever, never ending"
10,crooked,dead
10,alone,"no one around, old people, isolated"
10,excited,happy
10,brilliant,smart
10,around,circles
10,ahoy,"ships, sailers"
11,finger,"digit, hang, nail polish, finernails, dirt, fingerprint, index, ring finger, rings"
11,couch,"cushioned, plush, pillows, seats"
11,before,"or after, past tense, before bed, before dinner, before you start"
11,dangerous,"caution signs, sky diving, wreckless, materials, criminals"
11,stolen,"goods, time, youth, larceny, shop lifting, sticky fingers"
11,crackers,"snack, saltines, peanut butter, ritz, crunchy, crisp, noisy, salty"
11,cruel,"mean spirited, not nice, mean to others, cold, calculating, unfeeling, mean spirited, a hundred and one dalmations"
11,nervous,"nail biter, uncertain, sweating, shaky, worried, nervous eater"
11,abnormal,"shape, scientific findings, weird, strange, not right"
11,burnt,"sun burned, left out, heat burn, curling iron, toasty"
11,cloudy,"day, water, fluffy, rain, ominious"
11,controls,"buttons, levers, manipulates, take over, majority shares, in charge"
11,backward,"ignorant, upside down, reverse"
11,seldom,"occasionally, not often, sometimes"
11,conscious,"awake, knowledge, known"
11,cute,"adorable, puppy, baby, sweet"
11,after,"after dark, later on, future possibility"
11,dense,"cushioned, plush, pillows, seats"
11,asleep,"thick, mass, heavy, populous, fudge"
11,crunchy,"loud, snap, crackle, pop"
11,cooked,"not raw, meat, veggies, dinner, meal, food"
11,downstairs,"second level, below, underneath, walk down"
11,naive,"ignorance is bliss, sweet, unaware"
11,anxious,"nervous, disorder, sweating, shaky, unnerving"
11,numerous,"many, lots, too many to count"
11,genuine,"real, not fake, honest, down to earth"
11,cheerful,"happy, joyous, laughter, smiling"
11,cheap,"inexpensive, fake, trashy"
11,adorable,"cute, precious, puppies, kittens, babies, couples"
11,ahead,"in front of, in the future"
11,strict,"harsh, unforgiving, rules that must be followed, punishment"
11,bumps,"lumps, goosebumps, pimples, speed bums"
11,creative,"artistic, right brain, imaginative, original"
11,arrogant,"full of themselves, self righteous, ignorant, annoying, cocky"
11,aware,"knowing, understanding, staying on top of things"
11,blinds,"texas hold em, window treatments, sun blocking, unknown"
11,difficult,"hard to do, difficulty breathing, test"
11,absurd,"unthinkable, bizarre, unreal, not possible, ludicrous"
11,cents,"change, penny, nickel, dime, quarter"
11,deadly,"poisonous, dangerous, sins"
11,crafts,"arts and crafts, witchcraft, ancient art, to make something, build something"
11,formal,"proper, good manners, dressy, black tie"
11,joyous,"laughter, very happy"
11,delicate,"breakable, dainty, lace, small, fragile"
11,needy,"poor, helpless, children"
11,crops,"corn, beans, tobacco, farm"
11,cups,"measuring, stackable, plastic, solo, bra size"
11,baked,"goods, clay pottery, brownies, cookies, stoners"
11,medieval,"kings, feasts, times, festivals, serfs"
11,components,"parts, design, multiple components, necessary components, mechanical"
11,bright,"light, brighteyes, bright blue, daylight"
11,priceless,"irreplaceable, memories, mastercard"
11,always,"one hundred percent of the time, without fail"
11,crooked,"not straight, cops"
11,alone,"by myself, lonely, table for one, solitude"
11,excited,"bouncy, happy, eager, anticipation"
11,brilliant,"smart, a genius, great idea"
11,around,"just around the corner, preposition, around again, circumnavigate"
11,ahoy,"ahoy mateys! pirate lingo, boats, salutation"
12,finger,"body structure, found on hand, used to pick up items, has a fingernail, used to point, soft skin"
